step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
347.0,cash_in,245196.08,c1670220188,6013836.25,6259032.33,c1799359341,471325.56,226129.48,0.0
137.0,cash_out,190097.77,c1637700226,99470.0,0.0,c987707869,476917.45,667015.22,0.0
161.0,cash_out,6086.91,c1003394142,39655.0,33568.09,c1486320360,1416085.42,1675163.56,0.0
323.0,cash_out,302195.19,c1476837415,51196.0,0.0,c1572500682,11696677.39,11998872.57,0.0
372.0,payment,42506.27,c4arr$,0.0,0.0,m1496360421,0.0,0.0,0.0
250.0,transfer,310355.65,c1090453596,20887.0,0.0,c364398148,393804.34,704159.99,0.0
379.0,cash_out,27517.76,c253025078,3062.0,0.0,c1539513983,147037.94,174555.69,0.0
179.0,cash_out,71013.69,c4arr$,10958.0,0.0,c1659674621,0.0,71013.69,0.0
250.0,debit,1659.81,c878551459,10330.0,8670.19,c423583818,45307.73,46967.54,0.0
250.0,cash_out,462312.19,c1017502292,27626.25,0.0,c1883840933,16980755.39,18056399.48,0.0
280.0,cash_in,236679.88,c2050470979,6911120.49,7147800.37,c1409473445,1399933.15,1163253.27,0.0
211.0,cash_in,135773.61,c4arr$,11183.0,146956.61,c293562483,128753.815,72336.73,0.0
283.0,cash_out,16638.3,c1283395064,20609.0,3970.7,c2087062353,0.0,16638.3,0.0
283.0,payment,6217.14,c1835987330,68856.0,62638.86,m1519320271,128753.815,0.0,0.0
353.0,payment,206674.82,c78652512,248929.86,455604.68,c2118524350,3184479.78,2977804.96,0.0
14.0,cash_out,5155.13,c1000093176,40114.69,34959.56,c1538961175,1038634.9,1043790.04,0.0
250.0,payment,1087.15,c519753364,0.0,0.0,m1263240113,0.0,0.0,0.0
228.0,cash_in,73158.17,c1399654150,1607085.62,1680243.79,c68825298,1878524.46,1805366.29,0.0
398.0,cash_in,74199.1,c1610476168,942096.73,1016295.83,c1452375395,1044055.54,969856.44,0.0
250.0,cash_in,137428.2,c906781505,105772.0,243200.2,c1910558337,1330836.25,1193408.05,0.0
373.0,payment,444616.76,c1911612530,57749.0,0.0,c1120022521,564308.06,1008924.83,0.0
141.0,payment,3090.17,c725490922,14914.5,0.0,m673054310,0.0,0.0,0.0
257.0,cash_in,86275.56,c4arr$,30151.0,116426.56,c1417894042,203546.8,117271.24,0.0
190.0,payment,2812.97,c2045939342,72820.0,70007.03,m644984208,0.0,0.0,0.0
201.0,transfer,482440.37,c109764785,0.0,0.0,c986657218,723087.6,1205527.97,0.0
37.0,payment,165407.04,c1568736156,47955.0,0.0,c1550100227,1601835.78,1767242.82,0.0
304.0,cash_in,236349.72,c4arr$,7509954.97,7746304.69,c4arr$,300735.37,64385.65,0.0
46.0,payment,7909.92,c1249197090,20801.0,12891.08,m99896557,0.0,0.0,0.0
178.0,payment,4762.32,c1930126530,0.0,0.0,c4arr$,0.0,0.0,0.0
399.0,cash_in,71321.55,c4arr$,5045.0,267513.8,c2143580321,0.0,0.0,0.0
129.0,cash_in,77832.24,c11724313,1867.0,79699.24,c396430942,0.0,0.0,0.0
162.0,payment,11663.32,c2105439350,12582.0,918.68,m12320863,0.0,0.0,0.0
95.0,transfer,1275026.54,c572314390,0.0,0.0,c90371734,3566287.28,4841313.82,0.0
120.0,payment,2109.36,c18264334,65777.0,63667.64,m1693037821,0.0,0.0,0.0
43.0,cash_out,221537.17,c1292119326,40420.0,0.0,c1874180035,304316.48,525853.65,0.0
140.0,cash_out,35125.55,c1185884683,14914.5,0.0,c1995005964,0.0,35125.55,0.0
299.0,payment,9613.96,c1941687806,47288.0,37674.04,m1894068573,0.0,0.0,0.0
42.0,cash_in,58296.91,c431370021,4974393.46,5032690.37,c110314238,690484.99,632188.07,0.0
207.0,cash_in,278271.61,c511085020,37331.59,315603.2,c510144869,2206114.92,1927843.31,0.0
371.0,cash_out,37546.65,c1251323092,0.0,0.0,c341129133,3494625.03,3532171.68,0.0
637.0,cash_in,340494.55,c1097691000,20316.0,360810.55,c1685377838,112471.8,0.0,0.0
186.0,cash_out,343467.01,c1170545075,4624.0,0.0,c1400545109,128753.815,0.0,0.0
279.0,payment,8122.96,c4arr$,9285.0,1162.04,m37156889,0.0,0.0,0.0
206.0,payment,10943.75,c203579108,0.0,0.0,m60810289,0.0,0.0,0.0
134.0,transfer,425350.89,c1965670278,0.0,0.0,c470416897,723611.39,1148962.28,0.0
256.0,cash_out,135978.7,c1780860622,21554.0,0.0,c1780484526,220310.53,356289.23,0.0
355.0,cash_in,185935.4,c1446997581,60520.0,246455.4,c497730952,438301.48,495851.51,0.0
373.0,cash_out,548656.04,c893712696,112507.0,0.0,c1059219332,366564.2,915220.25,0.0
260.0,cash_in,41164.75,c2118902736,21957.0,63121.75,c1038424090,0.0,0.0,0.0
276.0,transfer,87556.24,c590297251,109389.3,21833.06,c592798844,1140220.49,1227776.72,0.0
40.0,cash_out,106245.33,c1626753682,585.28,0.0,c1862127750,789997.8,206184.72,0.0
399.0,cash_out,7577.08,c142741506,0.0,0.0,c643750400,10698348.18,10705925.26,0.0
284.0,cash_in,194018.77,c1132775119,8867856.95,9061875.72,c2050681652,259673.65,65654.89,0.0
284.0,payment,11171.24,c1574610920,107877.0,96705.76,m1645407465,0.0,0.0,0.0
402.0,cash_out,76068.25,c106006559,0.0,0.0,c1852529704,296497.04,372565.29,0.0
162.0,cash_out,276093.62,c2131999613,14896.0,0.0,c1680319549,128753.815,276093.62,0.0
7.0,cash_out,211918.4,c2031423770,0.0,0.0,c1560607671,221165.99,433084.38,0.0
258.0,payment,13010.62,c4arr$,0.0,0.0,m932699941,0.0,0.0,0.0
396.0,cash_out,145770.29,c86063693,26897.0,0.0,c4arr$,128753.815,6416998.38,0.0
256.0,cash_in,163550.91,c1428964884,24186007.94,24349558.84,c263338653,2808924.4,2645373.49,0.0
135.0,cash_out,195609.67,c1759505785,355.0,0.0,c1055167363,335708.28,531317.96,0.0
297.0,cash_out,70457.87,c865371336,2208.0,0.0,c1052944997,1155242.37,1225700.24,0.0
164.0,cash_out,175579.67,c476500796,0.0,0.0,c253852571,751682.76,927262.43,0.0
370.0,cash_out,220492.71,c899868514,336.0,0.0,c1501058422,1631622.92,1852115.64,0.0
401.0,cash_in,200100.08,c1361726011,14914.5,5889343.16,c439877393,128753.815,643983.91,0.0
328.0,cash_in,192255.27,c1321391834,4599729.26,4791984.53,c1997128747,248738.49,56483.22,0.0
402.0,cash_in,98358.15,c1504135950,14914.5,300983.69,c161547628,671645.3,573287.15,0.0
7.0,payment,1683.23,c613311638,107499.88,105816.65,m268625482,0.0,0.0,0.0
331.0,payment,9079.9,c1888451222,6063.0,0.0,m247816229,0.0,0.0,0.0
384.0,payment,8041.95,c1671922970,11420.0,3378.05,m1335284424,0.0,0.0,0.0
356.0,transfer,181151.47,c546964842,0.0,0.0,c863527508,1102959.97,1284111.44,0.0
250.0,cash_out,225850.49,c894589939,0.0,0.0,c4arr$,690903.65,988020.94,0.0
250.0,payment,7954.25,c83837715,300186.51,292232.26,m1344109982,0.0,0.0,0.0
380.0,cash_in,148358.79,c540522070,8233.0,156591.79,c220294170,346083.75,197724.97,0.0
205.0,cash_out,388955.66,c986973988,48327.0,0.0,c478235811,0.0,388955.66,0.0
186.0,payment,10174.78,c850831208,14914.5,0.0,m1536097816,0.0,0.0,0.0
11.0,payment,17526.85,c478652365,278522.74,260995.88,m380262203,0.0,0.0,0.0
275.0,payment,5958.72,c1484356822,0.0,0.0,c4arr$,0.0,0.0,0.0
20.0,payment,8684.02,c2055165422,11318.0,2633.98,m1665877575,0.0,0.0,0.0
404.0,cash_in,197136.35,c4arr$,11121520.21,11318656.56,c859977819,364903.06,167766.71,0.0
570.0,transfer,176110.59,c1938413985,52417.0,0.0,c339220652,12443.77,188554.36,0.0
137.0,transfer,620470.89,c1896935148,27352.0,0.0,c923097742,1615620.47,2236091.36,0.0
15.0,cash_out,75031.78,c916131954,0.0,0.0,c1870646445,89903.58,164935.36,0.0
130.0,cash_out,22089.94,c1009633434,0.0,0.0,c564309764,2311650.77,2333740.71,0.0
141.0,cash_out,207627.47,c2045973289,0.0,0.0,c938497238,1406822.21,1219253.62,0.0
42.0,cash_in,245586.8,c752445357,49.0,245635.8,c4arr$,49191.2,206184.72,0.0
20.0,payment,1129.37,c364509827,0.0,0.0,c4arr$,0.0,0.0,0.0
351.0,payment,7603.09,c1038498716,25854.54,18251.45,m733851627,0.0,0.0,0.0
284.0,cash_in,71321.55,c1566823025,8677.0,292490.26,c879292694,25381.12,0.0,0.0
259.0,transfer,122600.38,c1390863946,0.0,0.0,c4arr$,974133.15,1096733.53,0.0
396.0,cash_out,378524.31,c350878614,20415.0,0.0,c214058020,0.0,378524.31,0.0
328.0,cash_in,18023.57,c770921447,5058234.66,5076258.23,c451411810,897044.94,879021.37,0.0
332.0,cash_out,310063.82,c1434260800,121653.41,0.0,c528395900,713194.38,1023258.2,0.0
137.0,cash_out,247388.19,c225374293,0.0,0.0,c1701890076,326901.98,574290.17,0.0
232.0,cash_out,71321.55,c570343458,0.0,0.0,c1728706195,4176729.25,4296175.95,0.0
688.0,payment,9586.66,c381459454,0.0,0.0,m1396991119,0.0,0.0,0.0
227.0,cash_in,71321.55,c485925950,19951490.51,20338172.97,c990567546,1549425.21,1162742.74,0.0
306.0,payment,11840.8,c983243963,0.0,0.0,m1097264037,128753.815,0.0,0.0
422.0,payment,20241.17,c738409546,0.0,0.0,m1255255472,0.0,0.0,0.0
306.0,payment,29603.93,c4arr$,0.0,0.0,m1235805158,0.0,0.0,0.0
307.0,cash_in,97567.26,c505620637,24183002.99,24280570.26,c1696057726,128753.815,2126897.04,0.0
400.0,payment,27650.9,c1718588886,167807.0,140156.1,m1433497304,0.0,0.0,0.0
330.0,cash_out,433725.99,c1808455073,0.0,0.0,c201835572,15272201.75,15705927.74,0.0
15.0,payment,4250.7,c1156852589,0.0,0.0,m700971861,0.0,0.0,0.0
22.0,cash_in,38215.88,c112531724,434.0,38649.88,c648962825,0.0,0.0,0.0
230.0,cash_in,248020.37,c1584958815,6704.0,254724.37,c235239469,2080.53,0.0,0.0
357.0,payment,4204.53,c881024124,3841.0,0.0,m1619452375,0.0,206184.72,0.0
17.0,payment,5839.48,c1120794045,848.0,0.0,m622074387,0.0,0.0,0.0
45.0,payment,7413.08,c1098597258,99249.0,91835.92,m1048407571,128753.815,0.0,0.0
166.0,cash_out,142963.0,c256965862,32051.39,0.0,c1706335981,658759.79,801722.79,0.0
204.0,cash_out,344856.77,c259997100,11034.0,0.0,c966958635,0.0,344856.77,0.0
569.0,cash_in,168927.08,c1212402139,11068.0,179995.08,c306929497,0.0,0.0,0.0
250.0,payment,6179.5,c1785488377,18854.98,0.0,m1383018282,0.0,0.0,0.0
351.0,cash_in,381966.54,c708693314,8495035.42,8877001.95,c1781572102,474780.27,92813.73,0.0
256.0,cash_in,178143.68,c666108808,20118.0,198261.68,c1245540212,264742.07,86598.39,0.0
153.0,cash_out,288482.35,c1443685146,0.0,0.0,c1617941510,4233040.7,4521523.04,0.0
207.0,transfer,125554.06,c311396126,0.0,0.0,c1259467624,145837.78,470578.13,0.0
514.0,payment,14281.05,c1657392520,235494.96,221213.91,m1976757161,0.0,0.0,0.0
327.0,cash_out,59133.83,c445529213,131401.0,72267.17,c2014674393,634363.06,206184.72,0.0
181.0,payment,4208.42,c382394432,198997.28,194788.86,m553685236,0.0,206184.72,0.0
226.0,cash_out,252588.64,c863713352,14914.5,0.0,c929105250,0.0,252588.64,0.0
395.0,cash_in,146364.29,c75559270,18991373.53,19137737.82,c357543914,339906.95,193542.66,0.0
355.0,cash_out,163003.63,c1989094258,1361.0,0.0,c1020382647,2540795.25,206184.72,0.0
373.0,cash_in,71321.55,c703535529,14237137.96,14394510.42,c1738973904,5282153.02,5124780.56,0.0
330.0,payment,8645.56,c487885407,536.0,0.0,m1015645638,0.0,0.0,0.0
250.0,payment,71321.55,c1529158452,2430.58,0.0,m1337776147,0.0,0.0,0.0
183.0,cash_out,272000.88,c314090564,130.0,0.0,c1242870567,1766840.33,2038841.2,0.0
18.0,cash_out,235657.03,c347516238,14914.5,0.0,c1474135898,546064.56,1246683.81,0.0
234.0,payment,12506.0,c1032487332,0.0,0.0,m2089085253,0.0,0.0,0.0
355.0,payment,17576.38,c309993933,428.54,0.0,m111395090,0.0,206184.72,0.0
377.0,transfer,516291.6,c381796210,144759.0,0.0,c1399790606,179806.29,730997.57,0.0
250.0,cash_in,238816.32,c4arr$,14914.5,244260.32,c1957974104,207224.74,0.0,0.0
192.0,cash_in,6252.9,c1627815089,10838017.22,10844270.12,c1804573185,32645.34,26392.44,0.0
18.0,cash_in,74193.8,c1526784145,2677937.8,2752131.59,c1029571381,128753.815,0.0,0.0
402.0,cash_out,412319.74,c4arr$,1520.0,0.0,c906004592,24686.0,146493.91,0.0
206.0,cash_out,109010.26,c1933267306,151155.0,42144.74,c1460257509,128753.815,109010.26,0.0
17.0,payment,119920.38,c1577746695,0.0,0.0,c1405744006,3444195.66,3280961.17,0.0
139.0,cash_out,9367.76,c1108545788,0.0,0.0,c1147977782,2253602.47,2262970.23,0.0
335.0,payment,6219.05,c1954638171,23162.0,16942.95,m1451816431,0.0,0.0,0.0
159.0,payment,8477.2,c1221600474,33918.92,25441.72,m1263086371,0.0,206184.72,0.0
139.0,cash_out,165147.73,c1286328588,0.0,0.0,c1992811172,197415.57,362563.3,0.0
182.0,cash_in,24394.22,c2030646719,5104239.5,5128633.73,c1489234944,2317797.22,2293403.0,0.0
207.0,payment,9007.79,c1795982151,0.0,0.0,m649811411,0.0,0.0,0.0
263.0,payment,71321.55,c1813209744,253132.0,0.0,m2062117250,0.0,0.0,0.0
252.0,cash_out,139422.49,c103418021,21381.0,0.0,c19028017,128753.815,279562.84,0.0
133.0,cash_out,72493.01,c369010338,14914.5,0.0,c1379461819,479686.54,286608.36,0.0
302.0,cash_out,368399.23,c1471946491,20523.0,0.0,c116317839,1880066.25,2248465.48,0.0
259.0,payment,5809.2,c939290286,0.0,0.0,m1012217365,0.0,0.0,0.0
522.0,cash_in,195419.3,c1095458864,3411243.09,3606662.39,c1239238391,486450.55,291031.25,0.0
236.0,payment,6073.39,c964610433,424299.7,418226.31,m1749155827,0.0,0.0,0.0
20.0,cash_out,102658.35,c4arr$,0.0,0.0,c586418681,805659.09,908317.44,0.0
287.0,payment,36437.18,c933159143,164008.44,127571.25,m538284345,0.0,0.0,0.0
250.0,payment,23798.31,c1556236869,40382.0,16583.69,m2015394166,0.0,0.0,0.0
162.0,cash_out,48338.43,c951271671,14914.5,0.0,c322963666,512393.57,560732.0,0.0
230.0,payment,712.58,c1396397971,0.0,0.0,m1966867943,0.0,0.0,0.0
188.0,cash_in,122541.22,c948330751,29960.0,152501.22,c846363541,1147489.94,1024948.72,0.0
589.0,transfer,451167.82,c949974022,55993.0,0.0,c1499337714,661937.14,1113104.96,0.0
235.0,cash_in,124097.41,c998215996,28167.0,152264.41,c2036469249,280943.71,156846.29,0.0
321.0,cash_in,197670.56,c4arr$,1244837.72,1442508.28,c1948036585,8816773.9,8619103.35,0.0
94.0,payment,2452.22,c4arr$,146934.0,0.0,m1545362601,0.0,0.0,0.0
133.0,cash_in,384625.66,c2048217365,5727026.49,6111652.14,c769342184,23053563.4,22668937.74,0.0
348.0,payment,19016.64,c834486087,539133.03,520116.39,m1454823443,0.0,0.0,0.0
353.0,payment,18004.93,c1756364005,187259.12,169254.19,m615549609,128753.815,0.0,0.0
209.0,payment,1165.17,c1740510638,77918.03,76752.87,c4arr$,0.0,0.0,0.0
141.0,payment,15762.5,c513551067,1551.0,0.0,m73616597,0.0,0.0,0.0
354.0,cash_in,268049.86,c697048944,721116.39,989166.25,c73026236,2458690.75,2190640.88,0.0
182.0,cash_out,27670.76,c1683992006,16035.0,0.0,c1892646174,4998863.1,5026533.86,0.0
305.0,payment,4577.92,c1074894785,19.0,0.0,m413336021,0.0,0.0,0.0
372.0,payment,2016.54,c1071584202,11244.0,9227.46,m2088766842,0.0,0.0,0.0
13.0,cash_out,396681.88,c1506671743,160240.54,0.0,c410888707,966100.25,1296856.8,0.0
188.0,payment,3323.24,c1288043632,21393.0,18069.76,m1856233712,0.0,0.0,0.0
231.0,payment,5857.0,c872094144,5361.92,0.0,m1021903120,0.0,0.0,0.0
667.0,payment,11739.28,c375319039,192657.04,180917.75,m2146675604,0.0,206184.72,0.0
397.0,payment,24944.96,c1348463045,192.0,0.0,m1871950684,0.0,0.0,0.0
17.0,cash_out,189708.17,c27072576,0.0,0.0,c4arr$,517157.2,706865.37,0.0
40.0,transfer,913082.94,c954117254,80981.0,0.0,c689483405,286083.79,1199166.73,0.0
301.0,cash_out,42696.24,c2134625955,0.0,0.0,c697731679,3207451.62,3250147.85,0.0
398.0,cash_out,238499.91,c1354737886,123648.0,0.0,c684067610,567978.2,206184.72,0.0
179.0,payment,5001.5,c447168042,0.0,0.0,m357624118,0.0,0.0,0.0
19.0,payment,21155.76,c1302838776,80.0,0.0,m1019844337,0.0,0.0,0.0
348.0,payment,4983.79,c1576232923,14914.5,0.0,m2043659143,0.0,0.0,0.0
42.0,cash_out,307264.8,c1538920027,132.0,0.0,c1944757376,986618.21,1293883.02,0.0
322.0,payment,17050.16,c666624727,0.0,0.0,c4arr$,0.0,0.0,0.0
250.0,cash_in,113150.62,c1450259128,1858267.87,1971418.49,c429332816,349688.6,236537.98,0.0
42.0,cash_out,1414.73,c253425059,24437.0,23022.27,c1886745401,28302.44,29717.17,0.0
347.0,cash_out,225404.43,c552138153,1870.0,0.0,c1484131286,144126.98,369531.41,0.0
258.0,payment,10417.01,c1381476093,16207.0,5789.99,m1448698550,0.0,0.0,0.0
347.0,payment,352512.21,c999292868,30051.0,0.0,c935006422,1433868.11,1786380.33,0.0
283.0,cash_out,198889.35,c1981089461,23027.0,0.0,c171212443,0.0,198889.35,0.0
18.0,cash_out,71321.55,c996315401,0.0,0.0,c140572150,3730053.11,3762404.63,0.0
355.0,payment,13974.94,c2005930861,40755.0,26780.06,m1749099720,0.0,206184.72,0.0
15.0,payment,10603.06,c945182499,5061.0,0.0,m1704086011,0.0,0.0,0.0
206.0,payment,9282.56,c2027100628,0.0,0.0,m332622186,0.0,0.0,0.0
307.0,cash_in,346361.13,c1636873891,7407982.55,7754343.68,c789560441,463373.09,206184.72,0.0
161.0,cash_out,52401.36,c542580713,50980.0,0.0,c1432983358,7452.27,59853.63,0.0
684.0,payment,10072.32,c1179373035,14914.5,53080.19,m779286223,0.0,0.0,0.0
307.0,payment,11854.22,c1686713629,13482.0,1627.78,m1423931025,0.0,0.0,0.0
257.0,cash_out,67603.46,c1373517339,17857.0,0.0,c1755792031,132872.58,200476.04,0.0
351.0,payment,19373.49,c1449607439,0.0,0.0,m1799161952,0.0,0.0,0.0
15.0,cash_out,132517.1,c269490750,6109.0,0.0,c1823014131,2360369.62,2492886.72,0.0
155.0,payment,15486.97,c727770862,0.0,0.0,m1443490572,0.0,0.0,0.0
403.0,payment,2468.65,c1023638515,5075.0,2606.35,m567362023,0.0,0.0,0.0
11.0,payment,45985.55,c1773972420,485345.24,439359.7,c4arr$,0.0,0.0,0.0
231.0,transfer,131055.7,c578861764,0.0,0.0,c1647191592,128753.815,330470.65,0.0
276.0,transfer,362188.25,c334430285,14914.5,0.0,c91860825,269983.32,632171.57,0.0
250.0,cash_out,542889.93,c946848289,60160.0,0.0,c1487923738,0.0,542889.93,0.0
33.0,payment,270159.48,c4arr$,76596.0,0.0,c1181594470,111093.59,381253.07,0.0
130.0,payment,13270.56,c1359879724,14914.5,2648.44,m1556117245,0.0,0.0,0.0
204.0,payment,8910.26,c1603951032,171878.75,162968.49,m1944918401,0.0,0.0,0.0
13.0,payment,8425.21,c1034479585,0.0,0.0,c4arr$,0.0,0.0,0.0
405.0,cash_out,156546.24,c951109088,36629.0,0.0,c855786392,1705544.86,1862091.1,0.0
10.0,cash_in,111450.93,c4arr$,13248311.33,13359762.26,c1116928461,281149.69,169698.75,0.0
38.0,payment,43358.31,c327658375,10294.0,0.0,c1699446225,15604.9,58963.21,0.0
153.0,cash_in,71854.54,c1836193370,5274285.2,5346139.74,c1761845755,898576.2,826721.66,0.0
13.0,cash_in,71321.55,c400904530,660662.81,1051607.23,c791710001,5497546.27,5106601.84,0.0
522.0,cash_out,110557.68,c1919186355,0.0,0.0,c590517655,2046899.52,2157457.2,0.0
370.0,cash_out,36794.16,c1611355848,0.0,0.0,c1319502348,390240.56,427034.73,0.0
188.0,cash_out,352730.98,c325123330,705.0,0.0,c397813547,0.0,352730.98,0.0
154.0,cash_in,111908.76,c1730052735,21867.0,133775.76,c552484329,380634.33,268725.58,0.0
45.0,cash_in,58848.48,c422623449,5728742.48,5787590.96,c449961778,439392.8,380544.32,0.0
346.0,cash_out,77089.76,c1588336701,0.0,0.0,c1883375573,1165844.7,1242934.46,0.0
15.0,cash_in,19416.22,c853813118,12478321.19,12497737.41,c152517278,8388308.97,8082704.42,0.0
348.0,cash_out,318065.64,c865088243,106289.0,0.0,c1200155272,0.0,318065.64,0.0
14.0,cash_out,172279.67,c100576082,20917.0,0.0,c1017767725,2049003.74,3288942.45,0.0
253.0,cash_out,42099.02,c920099928,0.0,0.0,c927086085,128753.815,304387.27,0.0
142.0,debit,963.84,c1244825796,52710.0,51746.16,c1402404493,110624.78,111588.62,0.0
375.0,cash_in,98829.77,c4arr$,31458.0,130287.77,c245618063,79101.44,0.0,0.0
164.0,payment,20786.59,c1390392253,0.0,0.0,m257178219,0.0,0.0,0.0
346.0,cash_out,221321.87,c1410223005,25206.0,0.0,c1998690667,1778061.25,1999383.13,0.0
259.0,cash_out,92340.47,c1616779849,167.0,0.0,c2124139894,154723.23,247063.7,0.0
259.0,payment,4859.44,c1187426683,0.0,0.0,m526916505,0.0,0.0,0.0
19.0,transfer,748099.09,c1510959573,0.0,0.0,c929266212,2765264.69,3513363.78,0.0
306.0,cash_out,64222.02,c966539359,0.0,0.0,c2118181133,349047.92,413269.94,0.0
227.0,cash_in,167229.89,c231481146,2975884.92,3143114.81,c22977030,1049180.83,881950.94,0.0
518.0,transfer,1518620.65,c747322903,0.0,0.0,c1768911163,3950927.41,5469548.06,0.0
9.0,payment,122430.16,c284607952,20857.0,0.0,c942706476,1820882.75,206184.72,0.0
132.0,cash_out,115798.71,c4arr$,0.0,0.0,c1863303295,4175742.94,4291541.65,0.0
236.0,cash_out,280418.84,c1768579283,33027.0,0.0,c463887663,394511.0,674929.84,0.0
157.0,payment,4712.42,c2045141024,519001.54,514289.12,m2104468967,0.0,0.0,0.0
309.0,cash_out,95717.46,c1931135833,10205.0,0.0,c2110916788,1318077.73,1413795.19,0.0
164.0,payment,11749.99,c742291406,36614.0,24864.01,c4arr$,128753.815,0.0,0.0
162.0,cash_in,77217.77,c166024793,5543647.33,5620865.1,c294453092,786689.85,720691.83,0.0
250.0,payment,10956.6,c1075743620,80845.0,69888.4,m1122373316,0.0,0.0,0.0
42.0,payment,16458.65,c1639340285,138500.0,122041.35,m605051068,0.0,0.0,0.0
298.0,cash_in,91637.73,c52827870,28529420.26,28621057.99,c433980931,405028.01,206184.72,0.0
345.0,payment,9596.95,c1647683702,487219.55,477622.6,m1295289089,0.0,0.0,0.0
280.0,cash_in,71085.78,c366020744,8789706.83,8860792.62,c568506184,130121.34,59035.55,0.0
15.0,cash_out,184865.08,c1046997593,0.0,0.0,c434242252,1472174.93,1915943.32,0.0
132.0,payment,16696.58,c817024079,340.0,0.0,m315017562,0.0,0.0,0.0
281.0,payment,15451.85,c263909129,88368.0,0.0,m955044838,0.0,0.0,0.0
321.0,cash_in,33500.56,c911909213,10392860.55,10426361.11,c24005908,432323.12,398822.55,0.0
565.0,payment,7088.52,c939765708,0.0,0.0,m511898596,0.0,0.0,0.0
19.0,transfer,584076.14,c4arr$,14914.5,0.0,c1413808889,871822.2,1492563.94,0.0
370.0,cash_out,14024.53,c431311737,33212.86,19188.34,c1958231063,1764514.35,1778538.87,0.0
34.0,payment,10716.88,c1427964519,17860.0,7143.12,m1058270587,0.0,0.0,0.0
286.0,payment,321.74,c1495434656,0.0,0.0,m1398966258,128753.815,0.0,0.0
284.0,cash_in,1916.16,c418872217,8804447.89,8806364.04,c1647224845,19950.0,0.0,0.0
306.0,cash_in,55375.24,c4arr$,445.0,55820.24,c1053481929,239693.15,184317.91,0.0
11.0,cash_out,472435.41,c482615988,215.0,0.0,c328722803,460.0,472895.41,0.0
10.0,cash_out,44832.04,c1512498083,0.0,0.0,c1298316171,536763.94,459284.13,0.0
205.0,payment,11878.17,c145256211,4179.38,0.0,m232299277,0.0,0.0,0.0
163.0,cash_in,127369.62,c981370941,30461.0,157830.62,c312567484,1286928.89,1243164.35,0.0
250.0,cash_in,182679.57,c1403307749,2343026.46,2525706.03,c1340933436,1248042.26,1065362.69,0.0
354.0,cash_in,92708.05,c1895737041,78253.0,170961.05,c1389228861,6034385.53,5941677.48,0.0
397.0,payment,12110.21,c2065188131,1046.0,0.0,m128602374,0.0,0.0,0.0
129.0,cash_out,71321.55,c555683561,155.0,0.0,c1870367457,1514833.56,2187079.45,0.0
186.0,cash_out,272766.38,c285412269,0.0,0.0,c1148146128,331798.24,604564.62,0.0
376.0,payment,12361.92,c1032278328,0.0,0.0,m552789786,0.0,0.0,0.0
208.0,cash_out,110811.79,c88139740,0.0,0.0,c4arr$,121357.97,206184.72,0.0
323.0,payment,15119.55,c4arr$,0.0,0.0,m1343587891,0.0,0.0,0.0
257.0,payment,20152.66,c554849279,250386.46,230233.8,m1588041041,0.0,0.0,0.0
183.0,cash_out,387121.86,c1044755190,0.0,0.0,c1633594492,6880217.13,7267339.0,0.0
329.0,payment,3295.8,c366536986,48046.79,44750.99,m1298373409,0.0,0.0,0.0
208.0,payment,15413.02,c1858800629,249106.21,233693.19,m1938231539,0.0,0.0,0.0
250.0,cash_out,142624.04,c1473879127,0.0,0.0,c108763013,5249687.04,5392311.08,0.0
383.0,payment,4799.29,c4arr$,11260.0,6460.71,m1689203925,0.0,0.0,0.0
232.0,cash_out,414869.79,c707413258,186874.0,0.0,c669573639,146987.0,201345.73,0.0
252.0,payment,9359.98,c2070357346,0.0,0.0,m1681960011,0.0,0.0,0.0
333.0,transfer,64404.44,c1292618615,0.0,0.0,c272485436,326157.64,390562.08,0.0
94.0,transfer,71321.55,c885983436,0.0,0.0,c1802590229,435544.73,735861.65,0.0
182.0,cash_in,446826.94,c113912021,2912905.18,3359732.12,c311901651,8004937.15,7558110.22,0.0
9.0,cash_in,83063.87,c421735115,51362.0,134425.87,c852033104,17156.3,0.0,0.0
349.0,transfer,228001.75,c254996812,0.0,0.0,c129866883,469102.1,697103.85,0.0
250.0,transfer,473713.18,c971383533,114974.0,0.0,c1617536334,868230.67,1341943.86,0.0
376.0,payment,6774.4,c1241484034,227784.98,221010.58,m394537968,0.0,0.0,0.0
275.0,cash_in,173365.65,c4arr$,17966.0,191331.65,c2109639988,507842.35,334476.7,0.0
236.0,cash_out,31528.49,c391148172,238244.04,206715.55,c1380036556,265705.44,297233.93,0.0
288.0,cash_in,323790.48,c530192391,14914.5,999266.38,c982832991,9947097.32,9623306.84,0.0
690.0,payment,1655.57,c1874996484,631746.26,0.0,c4arr$,0.0,0.0,0.0
522.0,cash_out,39092.43,c1738504083,0.0,0.0,c1043411409,2114750.58,2153843.01,0.0
259.0,cash_in,112659.73,c1539414858,371421.43,484081.16,c1224130196,2386551.79,2273892.06,0.0
283.0,cash_out,173300.17,c931889681,76057.0,0.0,c76685827,0.0,206184.72,0.0
322.0,cash_out,159111.78,c1785005967,0.0,0.0,c1413354511,1363177.81,1522289.59,0.0
